impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
graph_eager,1,128256,50,0.95,bfloat16,hot,n/a,77.996,77.964,78.030,77.995,0.028,5,1538,153,256512,0.464,0.005945,false,2,444ecfd-dirty
graph_compile,1,128256,50,0.95,bfloat16,hot,n/a,77.977,77.965,78.017,77.986,0.024,5,1539,153,256512,0.464,0.005947,false,2,444ecfd-dirty
hf_eager,1,128256,50,0.95,bfloat16,hot,n/a,340.408,340.153,340.411,340.319,0.129,5,350,35,256512,0.464,0.001362,false,2,444ecfd-dirty
ref_eager_fullsort,1,128256,50,0.95,bfloat16,hot,n/a,136.033,135.680,136.392,136.032,0.320,5,852,85,256512,0.464,0.003409,false,2,444ecfd-dirty
tight_eager,32,128256,50,0.95,bfloat16,hot,n/a,200.707,200.307,200.856,200.620,0.243,5,594,59,8208384,14.838,0.073929,false,2,444ecfd-dirty
flashinfer,32,128256,50,0.95,bfloat16,hot,n/a,141.254,139.963,141.315,140.950,0.730,5,873,87,8208384,14.838,0.105045,false,2,444ecfd-dirty
flashinfer_from_probs,32,128256,50,0.95,bfloat16,hot,n/a,82.236,82.227,82.273,82.243,0.022,5,1423,142,16416768,29.676,0.360866,false,2,444ecfd-dirty
fused_kernel,32,128256,50,0.95,bfloat16,hot,n/a,30.987,30.740,31.115,30.946,0.165,5,3802,380,8208384,14.838,0.478849,false,2,444ecfd-dirty
compile,32,128256,50,0.95,bfloat16,hot,n/a,202.536,202.147,203.035,202.567,0.384,5,585,58,8208384,14.838,0.073262,false,2,444ecfd-dirty
graph_eager,32,128256,50,0.95,bfloat16,hot,n/a,150.427,149.141,150.616,150.164,0.749,5,812,81,8208384,14.838,0.098640,false,2,444ecfd-dirty
graph_compile,32,128256,50,0.95,bfloat16,hot,n/a,150.631,150.451,150.685,150.602,0.112,5,793,79,8208384,14.838,0.098506,false,2,444ecfd-dirty
hf_eager,32,128256,50,0.95,bfloat16,hot,n/a,1839.983,1839.679,1840.497,1840.044,0.356,5,65,10,8208384,14.838,0.008064,false,2,444ecfd-dirty
ref_eager_fullsort,32,128256,50,0.95,bfloat16,hot,n/a,1282.298,1281.862,1282.542,1282.237,0.324,5,93,10,8208384,14.838,0.011571,false,2,444ecfd-dirty
tight_eager,1,128256,100,0.9,bfloat16,hot,n/a,136.418,136.325,136.505,136.420,0.079,5,881,88,256512,0.464,0.003399,false,2,444ecfd-dirty
flashinfer,1,128256,100,0.9,bfloat16,hot,n/a,81.010,80.828,81.421,81.076,0.272,5,1357,135,256512,0.464,0.005724,false,2,444ecfd-dirty
flashinfer_from_probs,1,128256,100,0.9,bfloat16,hot,n/a,71.997,71.832,72.668,72.200,0.412,5,1573,157,513024,0.927,0.012881,false,2,444ecfd-dirty
fused_kernel,1,128256,100,0.9,bfloat16,hot,n/a,30.842,30.834,30.846,30.841,0.006,5,3820,382,256512,0.464,0.015034,false,2,444ecfd-dirty
compile,1,128256,100,0.9,bfloat16,hot,n/a,157.663,157.236,158.071,157.621,0.380,5,728,72,256512,0.464,0.002941,false,2,444ecfd-dirty
graph_eager,1,128256,100,0.9,bfloat16,hot,n/a,78.325,78.311,78.330,78.322,0.008,5,1509,150,256512,0.464,0.005920,false,2,444ecfd-dirty
graph_compile,1,128256,100,0.9,bfloat16,hot,n/a,78.322,78.305,78.344,78.321,0.018,5,1510,151,256512,0.464,0.005920,false,2,444ecfd-dirty
hf_eager,1,128256,100,0.9,bfloat16,hot,n/a,340.550,340.289,340.861,340.559,0.248,5,349,34,256512,0.464,0.001362,false,2,444ecfd-dirty
ref_eager_fullsort,1,128256,100,0.9,bfloat16,hot,n/a,135.650,135.306,135.896,135.633,0.262,5,845,84,256512,0.464,0.003418,false,2,444ecfd-dirty
tight_eager,32,128256,100,0.9,bfloat16,hot,n/a,201.589,201.005,201.740,201.481,0.349,5,594,59,8208384,14.838,0.073605,false,2,444ecfd-dirty
flashinfer,32,128256,100,0.9,bfloat16,hot,n/a,141.871,140.751,141.904,141.601,0.630,5,863,86,8208384,14.838,0.104588,false,2,444ecfd-dirty
flashinfer_from_probs,32,128256,100,0.9,bfloat16,hot,n/a,84.485,84.447,84.523,84.486,0.033,5,1385,138,16416768,29.676,0.351260,false,2,444ecfd-dirty
fused_kernel,32,128256,100,0.9,bfloat16,hot,n/a,36.803,36.281,36.820,36.675,0.291,5,3230,323,8208384,14.838,0.403176,false,2,444ecfd-dirty
compile,32,128256,100,0.9,bfloat16,hot,n/a,203.099,202.574,204.595,203.342,0.930,5,575,57,8208384,14.838,0.073058,false,2,444ecfd-dirty
graph_eager,32,128256,100,0.9,bfloat16,hot,n/a,151.898,150.520,151.950,151.554,0.758,5,797,79,8208384,14.838,0.097685,false,2,444ecfd-dirty
graph_compile,32,128256,100,0.9,bfloat16,hot,n/a,151.951,151.872,151.961,151.933,0.044,5,788,78,8208384,14.838,0.097650,false,2,444ecfd-dirty
hf_eager,32,128256,100,0.9,bfloat16,hot,n/a,1836.383,1835.664,1836.636,1836.220,0.431,5,65,10,8208384,14.838,0.008080,false,2,444ecfd-dirty
ref_eager_fullsort,32,128256,100,0.9,bfloat16,hot,n/a,1281.657,1281.074,1281.722,1281.494,0.307,5,93,10,8208384,14.838,0.011577,false,2,444ecfd-dirty
tight_eager,1,128256,100,0.95,bfloat16,hot,n/a,136.430,136.318,136.546,136.445,0.105,5,878,87,256512,0.464,0.003399,false,2,444ecfd-dirty
flashinfer,1,128256,100,0.95,bfloat16,hot,n/a,81.789,81.541,82.119,81.837,0.255,5,1340,134,256512,0.464,0.005669,false,2,444ecfd-dirty
flashinfer_from_probs,1,128256,100,0.95,bfloat16,hot,n/a,72.814,72.663,72.856,72.776,0.087,5,1544,154,513024,0.927,0.012736,false,2,444ecfd-dirty
fused_kernel,1,128256,100,0.95,bfloat16,hot,n/a,31.204,31.200,31.222,31.208,0.011,5,3795,379,256512,0.464,0.014860,false,2,444ecfd-dirty
compile,1,128256,100,0.95,bfloat16,hot,n/a,158.280,157.917,158.861,158.292,0.436,5,733,73,256512,0.464,0.002930,false,2,444ecfd-dirty
graph_eager,1,128256,100,0.95,bfloat16,hot,n/a,78.309,78.299,78.345,78.318,0.022,5,1526,152,256512,0.464,0.005921,false,2,444ecfd-dirty
graph_compile,1,128256,100,0.95,bfloat16,hot,n/a,78.302,78.294,78.309,78.302,0.007,5,1527,152,256512,0.464,0.005922,false,2,444ecfd-dirty
hf_eager,1,128256,100,0.95,bfloat16,hot,n/a,340.389,340.292,340.470,340.395,0.082,5,351,35,256512,0.464,0.001362,false,2,444ecfd-dirty
ref_eager_fullsort,1,128256,100,0.95,bfloat16,hot,n/a,135.734,135.453,136.203,135.839,0.353,5,839,83,256512,0.464,0.003416,false,2,444ecfd-dirty
tight_eager,32,128256,100,0.95,bfloat16,hot,n/a,202.031,201.373,202.209,201.917,0.399,5,593,59,8208384,14.838,0.073444,false,2,444ecfd-dirty
flashinfer,32,128256,100,0.95,bfloat16,hot,n/a,141.267,140.095,141.300,140.980,0.654,5,869,86,8208384,14.838,0.105036,false,2,444ecfd-dirty
flashinfer_from_probs,32,128256,100,0.95,bfloat16,hot,n/a,83.747,83.689,83.785,83.736,0.042,5,1406,140,16416768,29.676,0.354353,false,2,444ecfd-dirty
fused_kernel,32,128256,100,0.95,bfloat16,hot,n/a,37.152,36.503,37.161,36.982,0.350,5,3198,319,8208384,14.838,0.399387,false,2,444ecfd-dirty
compile,32,128256,100,0.95,bfloat16,hot,n/a,202.943,202.323,204.756,203.275,1.109,5,579,57,8208384,14.838,0.073114,false,2,444ecfd-dirty
graph_eager,32,128256,100,0.95,bfloat16,hot,n/a,151.897,150.321,151.948,151.507,0.873,5,804,80,8208384,14.838,0.097685,false,2,444ecfd-dirty
graph_compile,32,128256,100,0.95,bfloat16,hot,n/a,151.947,151.848,151.977,151.930,0.060,5,787,78,8208384,14.838,0.097653,false,2,444ecfd-dirty
hf_eager,32,128256,100,0.95,bfloat16,hot,n/a,1835.847,1835.488,1836.166,1835.840,0.329,5,65,10,8208384,14.838,0.008082,false,2,444ecfd-dirty
ref_eager_fullsort,32,128256,100,0.95,bfloat16,hot,n/a,1281.636,1281.282,1281.708,1281.553,0.199,5,93,10,8208384,14.838,0.011577,false,2,444ecfd-dirty
tight_eager,1,151936,20,0.9,bfloat16,hot,n/a,132.951,132.640,133.192,132.930,0.239,5,861,86,303872,0.549,0.004132,false,2,444ecfd-dirty
flashinfer,1,151936,20,0.9,bfloat16,hot,n/a,84.328,84.316,84.416,84.348,0.050,5,1364,136,303872,0.549,0.006514,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,20,0.9,bfloat16,hot,n/a,72.456,72.157,72.579,72.420,0.196,5,1530,153,607744,1.099,0.015162,false,2,444ecfd-dirty
fused_kernel,1,151936,20,0.9,bfloat16,hot,n/a,18.436,18.435,18.441,18.438,0.003,5,5000,500,303872,0.549,0.029795,false,2,444ecfd-dirty
compile,1,151936,20,0.9,bfloat16,hot,n/a,160.957,160.835,161.513,161.126,0.333,5,721,72,303872,0.549,0.003413,false,2,444ecfd-dirty
graph_eager,1,151936,20,0.9,bfloat16,hot,n/a,81.428,81.005,81.451,81.312,0.222,5,1499,149,303872,0.549,0.006746,false,2,444ecfd-dirty
graph_compile,1,151936,20,0.9,bfloat16,hot,n/a,86.860,83.366,86.938,85.957,1.893,5,1392,139,303872,0.549,0.006324,false,2,444ecfd-dirty
hf_eager,1,151936,20,0.9,bfloat16,hot,n/a,322.813,322.621,323.409,322.920,0.362,5,369,36,303872,0.549,0.001702,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,20,0.9,bfloat16,hot,n/a,138.786,138.508,138.864,138.704,0.171,5,845,84,303872,0.549,0.003958,false,2,444ecfd-dirty
tight_eager,32,151936,20,0.9,bfloat16,hot,n/a,218.566,216.306,219.141,218.098,1.316,5,555,55,9723904,17.578,0.080423,false,2,444ecfd-dirty
flashinfer,32,151936,20,0.9,bfloat16,hot,n/a,176.900,173.377,177.093,176.003,1.903,5,710,71,9723904,17.578,0.099365,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,20,0.9,bfloat16,hot,n/a,102.839,102.819,102.868,102.840,0.022,5,1150,115,19447808,35.155,0.341847,false,2,444ecfd-dirty
fused_kernel,32,151936,20,0.9,bfloat16,hot,n/a,30.718,30.058,30.725,30.554,0.369,5,3983,398,9723904,17.578,0.572228,false,2,444ecfd-dirty
compile,32,151936,20,0.9,bfloat16,hot,n/a,218.847,218.764,219.329,218.957,0.272,5,539,53,9723904,17.578,0.080319,false,2,444ecfd-dirty
graph_eager,32,151936,20,0.9,bfloat16,hot,n/a,166.909,164.918,167.131,166.414,1.083,5,740,74,9723904,17.578,0.105313,false,2,444ecfd-dirty
graph_compile,32,151936,20,0.9,bfloat16,hot,n/a,167.140,166.695,167.167,167.036,0.250,5,714,71,9723904,17.578,0.105167,false,2,444ecfd-dirty
hf_eager,32,151936,20,0.9,bfloat16,hot,n/a,2188.655,2188.229,2189.225,2188.686,0.432,5,54,10,9723904,17.578,0.008031,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,20,0.9,bfloat16,hot,n/a,1536.640,1536.531,1537.230,1536.828,0.334,5,78,10,9723904,17.578,0.011439,false,2,444ecfd-dirty
tight_eager,1,151936,20,0.95,bfloat16,hot,n/a,133.203,133.057,133.381,133.202,0.142,5,865,86,303872,0.549,0.004124,false,2,444ecfd-dirty
flashinfer,1,151936,20,0.95,bfloat16,hot,n/a,84.159,84.118,84.284,84.183,0.075,5,1365,136,303872,0.549,0.006527,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,20,0.95,bfloat16,hot,n/a,72.502,72.352,72.626,72.498,0.131,5,1518,151,607744,1.099,0.015153,false,2,444ecfd-dirty
fused_kernel,1,151936,20,0.95,bfloat16,hot,n/a,18.588,18.580,18.597,18.588,0.008,5,5000,500,303872,0.549,0.029552,false,2,444ecfd-dirty
compile,1,151936,20,0.95,bfloat16,hot,n/a,161.301,161.195,161.773,161.387,0.282,5,719,71,303872,0.549,0.003405,false,2,444ecfd-dirty
graph_eager,1,151936,20,0.95,bfloat16,hot,n/a,81.424,81.415,81.451,81.429,0.016,5,1488,148,303872,0.549,0.006746,false,2,444ecfd-dirty
graph_compile,1,151936,20,0.95,bfloat16,hot,n/a,81.475,81.417,81.486,81.458,0.033,5,1477,147,303872,0.549,0.006742,false,2,444ecfd-dirty
hf_eager,1,151936,20,0.95,bfloat16,hot,n/a,322.961,322.671,323.296,322.955,0.278,5,372,37,303872,0.549,0.001701,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,20,0.95,bfloat16,hot,n/a,138.783,138.624,138.934,138.799,0.139,5,834,83,303872,0.549,0.003958,false,2,444ecfd-dirty
tight_eager,32,151936,20,0.95,bfloat16,hot,n/a,218.605,216.436,219.214,218.254,1.334,5,554,55,9723904,17.578,0.080408,false,2,444ecfd-dirty
flashinfer,32,151936,20,0.95,bfloat16,hot,n/a,176.563,173.325,176.713,175.754,1.770,5,711,71,9723904,17.578,0.099554,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,20,0.95,bfloat16,hot,n/a,102.136,102.110,102.166,102.140,0.026,5,1155,115,19447808,35.155,0.344199,false,2,444ecfd-dirty
fused_kernel,32,151936,20,0.95,bfloat16,hot,n/a,30.723,30.085,30.726,30.563,0.355,5,4026,402,9723904,17.578,0.572141,false,2,444ecfd-dirty
compile,32,151936,20,0.95,bfloat16,hot,n/a,218.677,218.510,218.941,218.709,0.186,5,543,54,9723904,17.578,0.080382,false,2,444ecfd-dirty
graph_eager,32,151936,20,0.95,bfloat16,hot,n/a,167.226,165.182,167.261,166.653,1.063,5,739,73,9723904,17.578,0.105113,false,2,444ecfd-dirty
graph_compile,32,151936,20,0.95,bfloat16,hot,n/a,167.395,166.961,167.422,167.287,0.238,5,717,71,9723904,17.578,0.105007,false,2,444ecfd-dirty
hf_eager,32,151936,20,0.95,bfloat16,hot,n/a,2189.384,2188.725,2190.272,2189.452,0.668,5,54,10,9723904,17.578,0.008029,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,20,0.95,bfloat16,hot,n/a,1537.530,1537.028,1537.938,1537.482,0.392,5,78,10,9723904,17.578,0.011432,false,2,444ecfd-dirty
tight_eager,1,151936,50,0.95,bfloat16,hot,n/a,136.526,136.409,136.933,136.609,0.240,5,863,86,303872,0.549,0.004023,false,2,444ecfd-dirty
flashinfer,1,151936,50,0.95,bfloat16,hot,n/a,83.894,83.831,84.061,83.919,0.106,5,1350,135,303872,0.549,0.006548,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,50,0.95,bfloat16,hot,n/a,72.295,72.270,72.717,72.416,0.218,5,1490,149,607744,1.099,0.015196,false,2,444ecfd-dirty
fused_kernel,1,151936,50,0.95,bfloat16,hot,n/a,22.643,22.634,22.648,22.641,0.006,5,5000,500,303872,0.549,0.024260,false,2,444ecfd-dirty
compile,1,151936,50,0.95,bfloat16,hot,n/a,159.612,159.377,159.858,159.605,0.208,5,728,72,303872,0.549,0.003441,false,2,444ecfd-dirty
graph_eager,1,151936,50,0.95,bfloat16,hot,n/a,81.614,81.560,81.701,81.623,0.062,5,1471,147,303872,0.549,0.006730,false,2,444ecfd-dirty
graph_compile,1,151936,50,0.95,bfloat16,hot,n/a,81.681,81.527,81.746,81.648,0.102,5,1466,146,303872,0.549,0.006725,false,2,444ecfd-dirty
hf_eager,1,151936,50,0.95,bfloat16,hot,n/a,324.931,324.702,325.320,325.001,0.273,5,369,36,303872,0.549,0.001691,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,50,0.95,bfloat16,hot,n/a,138.880,138.844,138.909,138.878,0.028,5,848,84,303872,0.549,0.003955,false,2,444ecfd-dirty
tight_eager,32,151936,50,0.95,bfloat16,hot,n/a,219.802,216.690,220.119,219.031,1.695,5,556,55,9723904,17.578,0.079970,false,2,444ecfd-dirty
flashinfer,32,151936,50,0.95,bfloat16,hot,n/a,176.443,174.040,176.608,175.867,1.333,5,705,70,9723904,17.578,0.099622,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,50,0.95,bfloat16,hot,n/a,100.732,100.713,100.774,100.739,0.029,5,1176,117,19447808,35.155,0.348998,false,2,444ecfd-dirty
fused_kernel,32,151936,50,0.95,bfloat16,hot,n/a,34.805,34.588,34.813,34.753,0.122,5,3401,340,9723904,17.578,0.505029,false,2,444ecfd-dirty
compile,32,151936,50,0.95,bfloat16,hot,n/a,219.402,219.343,220.280,219.605,0.496,5,533,53,9723904,17.578,0.080116,false,2,444ecfd-dirty
graph_eager,32,151936,50,0.95,bfloat16,hot,n/a,168.001,166.006,168.122,167.508,1.092,5,732,73,9723904,17.578,0.104628,false,2,444ecfd-dirty
graph_compile,32,151936,50,0.95,bfloat16,hot,n/a,168.133,167.908,168.166,168.083,0.128,5,712,71,9723904,17.578,0.104546,false,2,444ecfd-dirty
hf_eager,32,151936,50,0.95,bfloat16,hot,n/a,2193.183,2192.393,2194.740,2193.326,1.074,5,54,10,9723904,17.578,0.008015,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,50,0.95,bfloat16,hot,n/a,1537.442,1536.951,1537.619,1537.299,0.319,5,78,10,9723904,17.578,0.011433,false,2,444ecfd-dirty
tight_eager,1,151936,100,0.9,bfloat16,hot,n/a,136.538,136.515,136.707,136.586,0.092,5,878,87,303872,0.549,0.004023,false,2,444ecfd-dirty
flashinfer,1,151936,100,0.9,bfloat16,hot,n/a,84.536,84.463,84.668,84.548,0.091,5,1355,135,303872,0.549,0.006498,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,100,0.9,bfloat16,hot,n/a,72.846,72.723,73.189,72.935,0.217,5,1503,150,607744,1.099,0.015081,false,2,444ecfd-dirty
fused_kernel,1,151936,100,0.9,bfloat16,hot,n/a,32.734,32.701,32.744,32.725,0.019,5,3600,360,303872,0.549,0.016781,false,2,444ecfd-dirty
compile,1,151936,100,0.9,bfloat16,hot,n/a,159.266,159.136,159.721,159.385,0.283,5,731,73,303872,0.549,0.003449,false,2,444ecfd-dirty
graph_eager,1,151936,100,0.9,bfloat16,hot,n/a,82.096,81.942,82.293,82.107,0.152,5,1470,147,303872,0.549,0.006691,false,2,444ecfd-dirty
graph_compile,1,151936,100,0.9,bfloat16,hot,n/a,82.261,81.994,82.325,82.177,0.169,5,1462,146,303872,0.549,0.006678,false,2,444ecfd-dirty
hf_eager,1,151936,100,0.9,bfloat16,hot,n/a,324.559,324.486,325.601,324.941,0.585,5,368,36,303872,0.549,0.001692,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,100,0.9,bfloat16,hot,n/a,138.950,138.375,138.990,138.761,0.298,5,836,83,303872,0.549,0.003953,false,2,444ecfd-dirty
tight_eager,32,151936,100,0.9,bfloat16,hot,n/a,218.938,216.632,219.669,218.488,1.404,5,551,55,9723904,17.578,0.080286,false,2,444ecfd-dirty
flashinfer,32,151936,100,0.9,bfloat16,hot,n/a,178.169,175.811,178.367,177.625,1.336,5,700,70,9723904,17.578,0.098657,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,100,0.9,bfloat16,hot,n/a,103.060,103.026,103.084,103.056,0.025,5,1148,114,19447808,35.155,0.341114,false,2,444ecfd-dirty
fused_kernel,32,151936,100,0.9,bfloat16,hot,n/a,38.911,38.833,38.919,38.893,0.044,5,3071,307,9723904,17.578,0.451735,false,2,444ecfd-dirty
compile,32,151936,100,0.9,bfloat16,hot,n/a,221.072,220.767,222.056,221.265,0.588,5,531,53,9723904,17.578,0.079511,false,2,444ecfd-dirty
graph_eager,32,151936,100,0.9,bfloat16,hot,n/a,169.739,167.453,169.861,169.109,1.197,5,729,72,9723904,17.578,0.103557,false,2,444ecfd-dirty
graph_compile,32,151936,100,0.9,bfloat16,hot,n/a,169.869,169.476,169.932,169.788,0.228,5,706,70,9723904,17.578,0.103478,false,2,444ecfd-dirty
hf_eager,32,151936,100,0.9,bfloat16,hot,n/a,2192.412,2192.106,2192.993,2192.483,0.393,5,54,10,9723904,17.578,0.008017,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,100,0.9,bfloat16,hot,n/a,1538.237,1537.896,1538.702,1538.331,0.368,5,78,10,9723904,17.578,0.011427,false,2,444ecfd-dirty
tight_eager,1,151936,100,0.95,bfloat16,hot,n/a,136.648,136.304,136.744,136.550,0.225,5,872,87,303872,0.549,0.004020,false,2,444ecfd-dirty
flashinfer,1,151936,100,0.95,bfloat16,hot,n/a,84.360,84.334,84.528,84.393,0.100,5,1348,134,303872,0.549,0.006511,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,100,0.95,bfloat16,hot,n/a,73.164,72.727,73.288,73.094,0.270,5,1532,153,607744,1.099,0.015016,false,2,444ecfd-dirty
fused_kernel,1,151936,100,0.95,bfloat16,hot,n/a,33.313,33.292,33.354,33.319,0.027,5,3515,351,303872,0.549,0.016489,false,2,444ecfd-dirty
compile,1,151936,100,0.95,bfloat16,hot,n/a,159.524,159.458,159.606,159.526,0.066,5,728,72,303872,0.549,0.003443,false,2,444ecfd-dirty
graph_eager,1,151936,100,0.95,bfloat16,hot,n/a,82.390,81.883,82.631,82.339,0.342,5,1468,146,303872,0.549,0.006667,false,2,444ecfd-dirty
graph_compile,1,151936,100,0.95,bfloat16,hot,n/a,82.583,82.345,82.694,82.530,0.167,5,1463,146,303872,0.549,0.006651,false,2,444ecfd-dirty
hf_eager,1,151936,100,0.95,bfloat16,hot,n/a,324.983,324.690,325.177,324.944,0.229,5,366,36,303872,0.549,0.001690,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,100,0.95,bfloat16,hot,n/a,138.840,138.619,138.894,138.801,0.134,5,849,84,303872,0.549,0.003956,false,2,444ecfd-dirty
tight_eager,32,151936,100,0.95,bfloat16,hot,n/a,219.149,216.235,219.869,218.481,1.685,5,553,55,9723904,17.578,0.080209,false,2,444ecfd-dirty
flashinfer,32,151936,100,0.95,bfloat16,hot,n/a,177.692,175.471,177.790,177.162,1.245,5,701,70,9723904,17.578,0.098922,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,100,0.95,bfloat16,hot,n/a,102.400,102.354,102.425,102.389,0.033,5,1153,115,19447808,35.155,0.343314,false,2,444ecfd-dirty
fused_kernel,32,151936,100,0.95,bfloat16,hot,n/a,39.660,39.249,39.714,39.554,0.224,5,3039,303,9723904,17.578,0.443205,false,2,444ecfd-dirty
compile,32,151936,100,0.95,bfloat16,hot,n/a,223.154,222.817,223.908,223.285,0.479,5,530,53,9723904,17.578,0.078769,false,2,444ecfd-dirty
graph_eager,32,151936,100,0.95,bfloat16,hot,n/a,169.695,167.385,169.867,169.076,1.223,5,728,72,9723904,17.578,0.103584,false,2,444ecfd-dirty
graph_compile,32,151936,100,0.95,bfloat16,hot,n/a,169.972,169.887,174.039,171.568,2.245,5,689,68,9723904,17.578,0.103415,false,2,444ecfd-dirty
hf_eager,32,151936,100,0.95,bfloat16,hot,n/a,2192.895,2192.384,2193.241,2192.827,0.373,5,54,10,9723904,17.578,0.008016,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,100,0.95,bfloat16,hot,n/a,1538.662,1537.982,1538.980,1538.526,0.436,5,78,10,9723904,17.578,0.011424,false,2,444ecfd-dirty
